Entry,pstr_c3,pstr_c5,pstr_c7,pstr_c8,pstr_d3,pstr_d5,pstr_d7
Q39610,256,127,346,210,196,34,16
Q39613,208,137,342,79,189,27,9
Q39617,85,67,299,72,60,24,6
Q39618,21,18,72,7,37,4,13
Q39639,31,44,98,13,27,10,6
Q39659,17,0,74,19,4,0,0
Q39709,605,457,1262,465,681,135,99
Q39758,200,233,616,260,271,64,33
Q397Y5,56,39,114,43,59,17,0
Q39EH1,291,214,396,193,192,51,35
Q39J54,13,19,100,29,38,5,0
Q39PT6,101,96,164,141,164,37,28
Q3A701,0,0,3,0,0,0,0
Q3AAF7,46,26,38,37,33,11,0
Q3AF07,39,33,86,29,68,12,7
Q3AFC6,150,85,209,62,133,15,14
Q3AGT0,102,109,371,102,210,19,29
Q3AHK4,55,116,120,83,85,27,15
Q3ANH2,13,13,9,12,7,2,0
Q3APK7,42,47,50,47,42,14,0
Q3AQP5,27,18,62,49,51,8,0
Q3ARM4,80,26,105,17,46,9,10
Q3ASP3,211,124,208,174,138,27,3
Q3B724,70,42,82,61,59,0,0
Q3B7M2,9,15,51,0,22,0,0
Q3B8Q2,7,0,0,0,0,0,0
Q3BAI2,69,16,56,24,5,38,13
Q3C1A6,79,32,222,24,65,17,0
Q3E6T0,227,89,444,244,186,23,7
Q3E793,8,4,14,0,6,2,0
Q3E834,45,29,128,43,57,18,21
Q3E9A4,13,0,8,0,12,0,0
Q3EAQ5,118,118,361,95,113,42,24
Q3EAR7,42,28,44,35,61,18,5
Q3EBC2,144,101,148,139,131,32,40
Q3EBF7,156,142,487,236,226,16,33
Q3EC11,7,4,0,0,6,2,0
Q3ECK2,0,0,2,0,1,0,0
Q3ED68,312,224,526,233,290,80,26
Q3EDF8,118,176,295,105,113,14,15
Q3EDL4,6,25,54,4,20,0,0
Q3HRP0,33,54,114,29,44,7,0
Q3IE45,167,120,362,76,184,26,12
Q3IHA0,14,0,0,8,0,0,0
Q3IQZ9,39,83,268,23,61,14,14
Q3JRV4,32,27,147,44,145,10,6
Q3K736,45,5,2,20,8,7,0
Q3KNI6,22,10,86,44,53,4,3
Q3KPP4,8,15,71,11,28,8,0
Q3KPT5,77,23,73,53,43,9,4
Q3KQV9,81,73,147,10,68,14,5
Q3KRC5,108,12,165,100,144,0,10
Q3KRC6,25,18,40,8,24,0,0
Q3KRD5,96,69,215,73,101,25,3
Q3LSS0,212,146,251,151,258,38,45
Q3MCR5,9,9,27,3,15,0,0
Q3MHE2,59,56,144,12,81,27,21
Q3MHN7,0,0,0,0,2,0,0
Q3MIE0,28,3,33,12,23,2,0
Q3MIF4,58,17,74,18,96,8,2
Q3MIR4,30,31,187,47,49,0,9
Q3MSQ8,87,43,193,74,101,10,24
Q3S8P6,498,248,1305,408,621,65,44
Q3SEK0,86,68,255,80,150,20,9
Q3SEK2,190,121,298,168,275,36,22
Q3SFS4,42,12,52,8,55,9,2
Q3SFZ6,0,11,3,9,12,6,0
Q3SWT6,81,38,134,33,80,17,4
Q3SWZ6,19,16,56,0,38,3,0
Q3SX45,121,71,172,107,105,24,0
Q3SYG4,86,74,154,68,137,45,8
Q3SYS4,744,438,1341,556,783,130,81
Q3SZ19,88,58,89,49,84,1,1
Q3SZI5,9,0,15,0,19,0,0
Q3SZL5,75,41,65,25,35,7,24
Q3SZM1,90,82,203,45,130,21,1
Q3T077,39,16,103,7,45,5,0
Q3T084,0,0,0,0,0,0,0
Q3T0I2,357,246,876,318,298,65,23
Q3T0M0,206,152,317,197,230,34,51
Q3T114,271,236,401,242,318,66,58
Q3T134,494,343,692,486,390,113,30
Q3T9E4,14,3,32,3,19,5,1
Q3TA59,40,42,27,17,61,20,7
Q3TCH7,6,1,0,0,0,1,0
Q3TCX3,186,156,275,189,144,40,28
Q3TD49,48,35,92,2,68,2,5
Q3TDN0,114,54,168,22,153,20,10
Q3TFK5,20,12,57,6,31,8,0
Q3TIX9,75,68,249,19,93,10,2
Q3TLD5,25,21,51,72,47,0,0
Q3TYL0,448,202,407,235,430,66,61
Q3TYQ9,60,63,150,42,56,9,0
Q3TYX3,0,5,7,0,14,0,0
Q3TZM9,46,72,91,41,61,14,8
Q3TZZ7,2,12,24,18,21,1,2
Q3U0J8,0,9,16,0,2,2,0
Q3U1V8,12,0,18,3,17,0,0
Q3U1Y4,0,3,8,0,0,0,0
Q3U269,4,3,7,4,11,3,0
Q3U284,8,4,30,14,33,2,6
Q3U3R4,24,69,90,71,66,4,8
Q3U3V8,346,232,425,258,310,41,26
Q3U829,147,133,143,77,122,27,17
Q3UDW8,12,21,45,16,23,3,10
Q3UEI1,13,7,19,3,8,0,0
Q3UES3,446,280,592,254,419,69,37
Q3UFB2,26,18,60,54,47,6,13
Q3UHX9,28,13,21,21,12,5,0
Q3UIR3,46,44,92,70,48,15,5
Q3UJK4,242,225,651,133,234,49,20
Q3UMR0,128,41,201,93,120,9,14
Q3UN02,28,8,37,0,18,0,0
Q3UP75,0,0,0,3,0,4,0
Q3UPY5,2,0,1,0,0,0,0
Q3URF8,0,3,0,0,0,0,0
Q3URQ7,26,20,38,20,43,7,10
Q3URY6,23,35,45,39,37,3,10
Q3UTQ8,55,58,178,18,50,9,8
Q3UW12,25,6,22,19,21,0,0
Q3V050,62,38,84,43,79,8,4
Q3V2Q8,16,9,17,0,6,2,8
Q3V384,14,24,27,49,21,0,0
Q3V3N7,28,31,158,27,97,12,0
Q3Y8L7,41,61,122,76,44,8,0
Q3YRN3,76,64,159,107,93,32,14
Q3YRV3,45,30,50,22,55,10,33
Q3Z052,41,26,45,16,21,4,8
Q3Z637,8,6,2,9,11,0,2
Q3ZBA6,32,46,74,6,40,7,0
Q3ZBE9,23,33,47,10,44,2,5
Q3ZBG9,48,34,76,40,41,13,0
Q3ZBH0,947,586,1432,572,860,169,100
Q3ZBM7,22,58,85,2,24,2,0
Q3ZBU2,89,62,214,66,73,7,0
Q3ZBZ8,283,149,322,206,173,35,41
Q3ZC91,44,30,52,30,30,27,0
Q3ZCC9,85,70,40,29,35,8,3
Q3ZCH9,5,17,5,0,2,0,0
Q3ZCI8,142,123,361,70,151,38,13
Q3ZJ39,489,186,905,508,574,37,35
Q3ZZ15,73,21,41,18,65,12,5
Q3ZZG9,0,0,0,0,0,0,0
Q40002,0,0,0,0,0,0,0
Q400C8,11,12,28,4,36,12,0
Q40143,0,0,0,0,0,0,0
Q40251,17,14,39,37,24,1,0
Q40296,326,256,1172,298,351,58,72
Q40297,4772,4118,13605,4902,5078,1004,432
Q40298,17,25,82,31,17,0,0
Q402E1,1186,498,1137,813,167,122,15
Q40300,2181,1821,5688,1880,2332,443,206
Q40301,2386,2166,6799,2281,2544,463,197
Q40412,265,229,828,204,304,67,18
Q40517,34,36,93,41,38,10,0
Q40532,115,64,93,67,134,10,8
Q40609,678,682,1214,867,699,204,84
Q40648,10,4,11,8,16,0,0
Q40784,142,200,460,177,375,68,20
Q41005,24,17,26,11,25,6,0
Q41059,2,0,0,0,0,2,0
Q41093,2195,1515,5375,2137,2365,271,123
Q41094,286,139,496,168,155,43,0
Q41140,188,130,131,78,135,102,33
Q41406,3045,2810,9604,2309,2918,571,322
Q41639,35,39,19,67,37,12,0
Q41745,29,18,92,19,36,2,0
Q42093,48,64,213,90,71,13,5
Q42202,1388,713,2088,1259,1097,290,128
Q42290,126,76,161,47,116,17,3
Q42342,16,29,63,26,21,3,0
Q42396,127,90,187,60,115,8,12
Q42406,216,165,299,209,245,59,30
Q42434,18,5,44,0,20,4,0
Q42456,242,192,657,308,267,47,28
Q42479,13,23,24,0,36,2,0
Q42510,157,80,182,90,165,28,25
Q42536,1000,950,1641,905,1020,243,134
Q42572,0,0,0,0,3,2,0
Q42593,0,0,0,0,0,0,0
Q42656,20,22,86,29,36,0,5
Q42675,0,0,5,0,0,0,0
Q42682,0,0,0,0,0,0,0
Q42688,56,26,111,54,52,0,0
Q42813,28,13,15,0,14,10,10
Q42850,63,30,42,2,51,9,1
Q42971,0,0,0,0,2,0,0
Q43011,262,118,414,155,195,17,21
Q43067,1,0,12,10,4,0,0
Q43092,278,47,630,171,103,26,29
Q43116,12,2,11,8,6,0,0
Q43130,58,15,176,40,31,24,0
Q43199,41,6,59,5,40,8,11
Q43207,94,46,70,56,100,14,11
Q43362,968,751,2211,1055,1104,195,86
Q43433,6,2,2,0,30,0,0
Q43468,423,398,342,213,320,77,52
Q43469,8,12,46,22,5,4,10
Q43497,127,117,523,59,119,34,6
Q43582,811,496,760,553,535,149,76
Q43621,0,0,0,0,0,0,0
Q43763,0,0,0,0,0,0,0
Q43784,85,2,80,24,31,0,17
Q43794,201,136,274,175,237,37,26
Q43839,8,0,0,0,1,0,0
Q43975,160,120,363,156,137,30,0
Q44473,26,49,197,59,40,10,0
Q44556,143,56,214,71,112,0,0
Q45223,114,77,160,106,170,10,24
Q45247,13,26,149,20,80,11,0
Q45269,223,120,153,77,131,35,12
Q45423,14,8,12,27,21,5,2
Q45480,83,52,118,80,71,11,18
Q45500,27,23,74,35,32,0,0
Q45552,122,108,250,152,202,29,27
Q45614,0,0,15,3,4,0,0
Q45670,41,20,73,41,1,1,0
Q45826,144,135,165,161,189,24,12
Q460N3,111,41,135,36,84,3,0
Q46189,13,16,70,23,35,9,4
Q46289,9,0,6,9,3,0,0
Q46845,564,540,1235,604,743,126,74
Q46927,10,4,14,10,3,3,8
Q46DA4,0,10,19,8,6,0,0
Q46Z24,9,11,5,21,6,0,0
Q47M62,159,101,172,75,140,14,22
Q47VQ1,0,15,7,4,27,8,6
Q48436,39,47,88,23,42,12,12
Q48481,164,79,454,46,142,34,7
Q48833,21,4,1,11,1,0,0
Q48841,28,31,134,14,38,9,2
Q48MF3,30,20,52,24,35,4,2
Q495B1,184,150,249,200,229,29,24
Q496Y0,63,2,92,71,64,1,8
Q498K9,26,14,119,53,34,0,0
Q49SH1,13,15,67,22,42,4,2
Q49W60,60,83,246,96,41,13,11
Q49YC7,0,0,0,0,0,0,0
Q49YW0,37,48,99,66,61,4,2
Q4A127,317,35,278,51,141,23,14
Q4DJ07,721,635,1455,744,769,154,98
Q4E123,26,18,43,30,39,17,0
Q4FE47,242,143,630,181,194,34,23
Q4FP36,3,8,9,0,0,0,0
Q4FP38,0,0,0,4,0,0,0
Q4FSH2,9,5,5,11,11,0,0
Q4G073,0,0,0,0,4,0,0
Q4G0P3,140,72,272,74,69,24,0
Q4G0S4,0,0,0,0,0,0,0
Q4G0U5,97,74,288,106,93,21,11
Q4G0X9,0,0,12,0,0,0,0
Q4G1G8,206,129,604,220,250,17,28
Q4G338,82,71,79,39,74,20,4
Q4G358,70,96,202,118,125,28,12
Q4G382,1292,917,2485,1178,857,259,171
Q4G399,43,69,242,37,103,23,21
Q4G3D7,54,45,56,89,34,11,12
Q4GX86,322,182,531,384,245,92,25
Q4GZT3,149,117,397,89,210,24,2
Q4H2R2,2456,578,4613,2169,2163,140,245
Q4HVS2,112,78,383,105,66,13,1
Q4HX89,15,14,19,22,37,7,8
Q4HXF6,209,149,251,205,162,28,8
Q4HYR2,18,6,21,2,3,0,0
Q4I1B1,138,138,169,128,202,26,21
Q4I1Y1,141,84,246,184,178,12,14
Q4I8S2,11,4,7,8,7,2,1
Q4ICG5,9,12,16,7,14,3,13
Q4IJH1,16,23,47,61,22,1,12
Q4IN00,113,100,184,80,124,23,24
Q4IR18,0,0,7,0,1,0,0
Q4JHE0,194,114,188,111,171,29,10
Q4JHN6,0,0,0,0,0,0,0
Q4JIJ3,1,0,0,0,0,0,0
Q4KC87,6,6,48,13,9,6,0
Q4KGQ4,37,45,147,55,64,5,4
Q4KGT8,30,15,17,4,28,5,3
Q4KLE6,45,29,79,62,60,5,4
Q4KLH6,98,71,116,31,38,4,6
Q4KLI2,50,17,28,10,33,14,0
Q4KLJ8,43,47,82,69,62,18,6
Q4KLU7,80,84,237,86,80,42,10
Q4KM32,28,30,75,28,34,5,13
Q4KM47,80,57,50,43,67,1,7
Q4KM86,20,21,31,0,3,3,0
Q4KMK0,36,8,58,22,42,1,6
Q4KML2,0,0,0,0,0,0,0
Q4L235,22,15,76,23,29,4,1
Q4L3J7,21,17,46,23,40,5,10
Q4L6I1,609,411,1325,474,634,95,50
Q4L8B8,187,133,278,178,207,28,31
Q4L977,52,29,50,41,25,1,0
Q4L9R6,320,263,491,312,304,54,16
Q4LAB0,243,76,471,130,223,21,29
Q4LB35,22,29,47,40,53,3,0
Q4LDE5,443,317,1188,314,441,54,61
Q4MYY1,144,59,267,106,113,26,15
Q4MYZ4,175,135,190,263,141,38,44
Q4N3P0,0,0,0,0,0,0,0
Q4N4N8,87,99,43,43,69,11,8
Q4N594,519,463,1916,586,637,151,33
Q4N655,1587,901,3148,1666,1261,140,250
Q4N927,44,52,137,70,87,13,4
Q4P0I7,0,0,0,0,0,5,0
Q4P184,0,0,0,0,0,0,0
Q4P219,2,3,11,3,6,0,0
Q4P2U6,54,17,91,51,39,2,0
Q4P3D8,53,7,25,24,26,3,6
Q4P3I9,81,53,108,84,66,14,0
Q4P5N0,78,113,150,42,75,6,0
Q4P6L3,105,79,146,79,110,30,10
Q4P7F2,293,231,497,240,354,62,18
Q4P7R2,211,162,392,320,256,33,39
Q4P9K6,37,19,53,28,59,10,1
Q4PBY6,335,167,575,340,208,36,41
Q4PE27,45,43,90,57,93,26,18
Q4PE51,0,0,7,0,4,0,0
Q4PEN0,64,60,89,46,44,6,6
Q4PEQ5,327,293,652,293,331,58,32
Q4PEW9,158,38,126,37,84,9,5
Q4PFV5,202,159,399,194,163,31,4
Q4PGT2,45,30,37,41,43,9,0
Q4PHU9,12,0,20,14,1,0,0
Q4PIP8,424,328,748,393,354,67,35
Q4PRC9,11,10,57,18,19,1,0
Q4PSE8,86,70,130,71,93,15,7
Q4PSY2,32,252,58,7,35,38,3
Q4PT07,5,5,6,3,15,5,11
Q4QQS3,54,24,92,13,52,5,3
Q4QQT6,237,167,341,253,300,36,18
Q4QR29,592,143,557,400,416,47,74
Q4QRK0,223,228,331,461,125,75,9
Q4R0W1,72,25,40,50,33,19,0
Q4R3J0,394,184,458,290,275,32,26
Q4R3K4,204,150,390,132,230,38,20
Q4R3U7,0,8,11,5,8,0,0
Q4R4I0,192,161,230,179,155,75,5
Q4R4T9,39,91,107,39,91,21,6
Q4R4U1,49,36,127,34,33,2,0
Q4R550,295,156,625,141,259,54,8
Q4R5T4,19,5,19,25,19,2,0
Q4R5V2,53,23,104,16,54,7,0
Q4R628,188,130,351,102,220,31,11
Q4R649,7,10,63,5,14,0,0
Q4R6M4,44,3,40,10,40,0,0
Q4R6T7,39,41,110,39,79,0,0
Q4R6V2,359,319,1035,393,432,65,6
Q4R6X9,0,32,16,0,1,19,6
Q4R6Y5,0,0,30,21,10,2,0
Q4R6Y6,6,10,20,8,2,7,0
Q4R7D5,136,66,222,82,118,20,8
Q4R7Y5,50,47,107,46,59,42,38
Q4R803,220,133,322,104,138,51,9
Q4R8H2,154,44,46,65,131,18,8
Q4RGM4,77,43,119,68,62,12,7
Q4RQD3,19,0,53,20,18,0,0
Q4T8S6,0,0,0,0,0,0,0
Q4U2R1,22,19,84,20,26,7,0
Q4U5R4,71,48,155,78,87,20,10
Q4UDE7,2002,927,2309,1688,1446,313,164
Q4UF75,97,67,332,175,131,14,0
Q4UFS9,1511,713,1817,1358,825,166,97
Q4UG71,21,23,30,12,33,16,9
Q4UJC0,2,0,6,0,1,0,0
Q4ULP1,69,46,127,42,69,15,0
Q4UMH6,425,308,740,279,363,61,14
Q4V339,43,9,53,11,41,5,0
Q4V3B8,15,34,46,0,35,7,0
Q4V3C8,89,68,216,87,117,12,6
Q4V3D2,251,186,425,221,281,62,20
Q4V793,19,20,26,0,13,0,0
Q4V7B8,24,19,174,46,55,1,0
Q4V7N2,19,19,51,25,46,8,3
Q4V7N3,4,14,34,11,12,4,0
Q4V7T8,69,55,106,88,90,10,2
Q4V832,0,9,7,6,7,0,0
Q4V891,459,356,472,423,291,84,47
Q4V8C3,72,22,65,17,53,3,0
Q4V8D7,83,98,136,177,97,21,4
Q4V8E4,9,0,0,0,0,0,0
Q4V8U5,181,250,696,198,290,37,10
Q4V8X4,175,110,270,71,129,21,24
Q4VA72,44,23,72,37,54,2,10
Q4VBJ9,18,10,88,3,38,3,0
Q4VBS4,2,5,27,17,7,6,3
Q4VRV8,211,178,514,225,282,40,28
Q4WBL2,123,42,230,160,118,42,4
Q4WD46,15,3,22,15,25,1,4
Q4WKB9,24,11,46,16,19,8,4
Q4WM08,336,306,1181,321,319,56,19
Q4WP12,140,134,308,58,167,16,24
Q4WQ08,38,0,15,2,16,0,3
Q4WRQ4,20,27,65,21,30,0,0
Q4WSI1,0,0,0,0,0,0,0
Q4WU07,130,122,168,120,136,34,43
Q4WXH8,0,0,0,0,0,0,0
Q4WYT0,174,184,382,182,127,23,0
Q4WZ44,4,24,5,0,1,4,0
Q4X084,198,147,481,311,320,52,17
Q4ZHA6,136,71,183,67,151,18,27
Q500V2,0,0,2,0,0,0,0
Q500V9,63,101,193,23,55,8,0
Q500W7,12,12,16,15,9,1,5
Q500Z2,12,19,43,7,28,5,0
Q501H5,17,6,9,18,28,8,0
Q501V0,24,23,82,37,46,0,2
Q502K3,338,226,686,352,380,50,41
Q502L2,10,1,21,0,16,1,0
Q502L7,180,94,130,81,181,34,8
Q502M6,94,68,261,73,134,14,10
Q503L9,197,119,513,90,228,18,35
Q503Y4,165,90,195,136,128,3,24
Q50568,1468,963,3697,1706,1496,237,142
Q505D1,53,89,214,66,127,19,11
Q50940,6,12,0,4,19,3,0
Q50EK3,0,0,0,0,0,0,0
Q50KB1,2071,1471,4563,1700,2534,377,242
Q50LG2,25,18,172,19,67,5,0
Q51062,70,73,77,50,56,15,14
Q51152,0,0,0,0,1,0,0
Q51758,106,51,110,63,84,24,0
Q52078,0,0,0,0,0,0,0
Q52109,15,2,29,16,17,5,0
Q52353,198,150,358,143,206,33,19
Q52356,199,156,461,180,208,39,23
Q52881,0,0,0,0,0,0,0
Q52C47,219,96,271,189,214,28,11
Q52F10,157,120,251,164,158,38,3
Q52I78,97,50,218,28,59,29,0
Q52JK6,401,378,607,288,307,62,64
Q52KZ7,92,72,298,93,153,20,9
Q52PG9,50,21,46,20,24,1,0
Q53046,0,0,0,0,0,0,0
Q53479,383,112,882,275,346,23,20
Q53515,129,91,154,130,129,23,29
Q53877,64,98,82,34,54,7,0
Q539E5,466,187,825,409,341,41,18
Q53B87,40,43,55,57,52,3,25
Q53B88,51,69,202,58,100,5,8
Q53EP0,123,95,194,17,138,27,10
Q53G59,239,155,229,168,212,51,27
Q53LY0,0,0,0,0,0,0,0
Q53P85,168,50,277,83,102,8,10
Q53RE8,0,0,5,0,4,0,0
Q53RJ5,0,0,0,0,7,0,0
Q53RK8,400,111,743,288,332,27,52
Q53U19,161,190,530,175,230,56,26
Q53W83,32,21,78,84,65,9,0
Q54271,54,28,55,27,11,2,0
Q54AX5,21,12,39,15,31,0,8
Q54B65,0,0,0,0,4,0,0
Q54BF0,26,12,41,16,29,4,6
Q54BF6,685,625,1647,790,853,176,120
Q54BK2,59,13,94,31,21,0,0
Q54BM8,473,406,753,309,343,90,46
Q54BQ8,0,0,0,0,0,0,0
Q54BU4,194,100,303,185,214,38,26
Q54BW1,36,7,32,8,24,6,0
Q54BW6,92,59,82,42,69,8,3
Q54C32,500,427,1122,446,620,118,21
Q54C49,54,27,158,73,78,6,12
Q54C92,104,106,123,68,176,33,4
Q54C94,0,0,0,0,0,0,0
Q54CE0,0,3,10,0,0,0,0
Q54CL2,586,420,1211,500,628,83,75
Q54CM0,23,18,51,36,13,0,0
Q54CP1,78,55,81,59,84,26,0
Q54CR9,104,37,113,57,126,17,5
Q54CS2,0,4,0,0,0,0,0
Q54CS6,0,0,0,0,0,0,0
Q54CV5,100,63,186,60,78,5,0
Q54CX4,98,70,255,74,120,9,24
Q54CX6,82,55,175,95,97,10,24
Q54CY9,131,128,276,150,199,37,30
Q54D67,37,9,33,9,26,5,0
Q54DA8,345,248,490,235,354,68,24
Q54DD7,104,57,208,90,105,10,10
Q54DF2,16,12,71,7,11,0,0
Q54DH7,16,5,70,20,39,7,1
Q54DK4,159,105,267,95,198,45,7
Q54DL6,22,5,23,14,7,0,0
Q54DP1,13,8,40,22,29,0,0
Q54DS8,167,96,148,97,147,33,22
Q54DU1,2,2,3,0,7,0,0
Q54DU9,0,22,34,0,3,0,0
Q54DW2,69,60,142,93,92,12,5
Q54DY7,150,86,304,140,208,40,19
Q54DY9,10,14,22,21,23,16,0
Q54E49,63,65,322,56,96,26,14
Q54E83,26,17,44,39,43,15,13
Q54ED4,124,24,180,75,80,11,17
Q54EH6,69,60,166,35,112,27,5
Q54EQ8,45,28,93,40,40,0,0
Q54ET0,0,5,21,0,3,0,2
Q54EW1,22,25,42,65,35,18,0
Q54F46,270,233,608,245,325,64,13
Q54FE6,32,16,62,21,25,11,7
Q54FG7,21,21,22,9,26,1,0
Q54FK1,83,87,79,87,114,24,11
Q54FL2,21,3,24,63,31,0,8
Q54FR4,40,83,288,24,53,26,0
Q54GB2,33,10,64,50,69,7,16
Q54GB3,10,7,97,50,35,6,0
Q54GC1,81,44,145,31,122,5,9
Q54GD8,43,32,97,47,53,10,7
Q54GE3,111,110,161,73,98,29,18
Q54GN8,144,31,312,95,158,19,5
Q54GX5,0,0,7,5,3,0,0
Q54H38,32,16,54,26,41,0,0
Q54H45,0,4,21,6,9,6,0
Q54H55,11,8,35,1,17,2,0
Q54HL4,14,31,34,8,6,2,2
Q54HL8,7,1,15,0,3,0,0
Q54HR6,165,79,86,139,73,30,9
Q54HW1,183,91,154,38,107,14,11
Q54HY8,7,0,0,0,0,0,0
Q54I18,42,69,160,45,81,9,0
Q54I48,225,159,377,154,327,43,19
Q54I57,112,41,195,74,74,7,0
Q54I71,413,170,368,249,447,52,57
Q54I89,7,0,6,0,6,2,0
Q54I92,0,0,0,0,0,0,0
Q54I98,15,39,169,27,62,11,4
Q54ID0,59,89,131,81,110,37,4
Q54IL5,0,11,22,17,1,0,0
Q54IP0,161,95,281,130,192,45,3
Q54IT3,58,40,47,52,45,16,0
Q54J08,298,291,1042,351,315,55,23
Q54J33,21,31,113,69,76,12,1
Q54J34,17,33,55,0,22,3,4
Q54J37,35,39,15,38,39,1,12
Q54J47,1175,973,3368,1332,1489,182,129
Q54J69,0,0,0,0,0,0,0
Q54J88,107,80,88,36,101,11,10
Q54JC0,4,8,5,0,2,0,0
Q54JE4,461,360,1038,307,398,142,41
Q54JK4,97,79,226,87,133,12,0
Q54JM3,235,139,334,189,320,52,41
Q54JQ2,0,0,0,0,0,0,0
Q54K38,119,81,149,63,77,13,25
Q54KA7,1254,788,2301,1084,1239,244,94
Q54KD1,2,21,14,34,17,0,0
Q54KF5,12,18,3,3,19,0,0
Q54KG3,60,44,79,33,67,1,0
Q54KH3,60,92,186,66,110,38,13
Q54KI4,93,64,99,65,119,24,4
Q54KM6,18,25,63,31,48,3,0
Q54L48,52,47,125,98,92,24,6
Q54L52,192,102,354,182,72,13,21
Q54LE6,0,0,0,0,0,2,0
Q54LN4,54,29,148,65,67,8,10
Q54LP7,26,18,70,15,56,0,7
Q54LV8,608,456,1046,629,468,108,40
Q54LX0,88,32,60,96,94,9,0
Q54M20,251,84,277,235,247,41,30
Q54M22,159,68,232,115,113,12,7
Q54MH0,10,0,7,0,8,0,0
Q54MI3,48,15,63,19,33,4,11
Q54MJ7,251,143,612,225,414,50,35
Q54MJ9,29,10,32,13,35,16,0
Q54MZ3,236,212,671,258,306,41,14
Q54MZ4,21,19,18,19,25,10,0
Q54N38,303,231,628,315,391,63,43
Q54N44,21,54,12,15,17,1,2
Q54N83,0,0,0,0,0,0,0
Q54NA3,53,5,59,57,44,0,7
Q54NA6,98,64,94,39,60,9,14
Q54NB6,84,38,44,23,53,10,4
Q54NC5,65,77,133,105,86,6,4
Q54ND3,19,26,48,32,46,11,12
Q54NK8,62,26,113,45,69,19,7
Q54NM8,19,47,15,20,40,16,6
Q54NM9,22,7,17,0,14,0,0
Q54NN1,471,399,938,428,507,100,41
Q54NQ0,398,262,683,302,415,74,58
Q54NQ9,103,119,335,58,103,27,0
Q54NS8,11,35,132,35,26,4,0
Q54NS9,56,65,104,50,86,25,14
Q54NU9,0,5,19,5,8,0,4
Q54NZ5,12,20,57,4,54,6,4
Q54P00,0,0,2,0,0,0,0
Q54P04,34,21,39,3,53,9,6
Q54P13,0,0,0,0,0,0,0
Q54P92,250,279,637,114,156,46,24
Q54PA9,41,31,103,28,48,8,3
Q54PB2,64,43,88,5,67,2,7
Q54PB4,5,1,50,0,8,0,0
Q54PF1,63,29,106,26,47,8,0
Q54PF3,237,172,273,177,199,45,25
Q54PG1,42,27,64,3,28,6,0
Q54PK4,17,27,20,7,21,0,0
Q54PP1,343,366,1112,397,477,84,29
Q54PP7,0,0,5,0,4,0,0
Q54PT9,0,0,0,0,0,0,0
Q54PV7,24,35,163,33,86,2,0
Q54PV8,47,8,67,0,8,4,0
Q54PW5,22,35,41,33,55,10,0
Q54PY7,41,76,108,75,61,16,17
Q54Q05,110,104,175,195,163,43,51
Q54Q31,0,0,0,0,0,0,0
Q54Q39,377,288,301,229,339,43,42
Q54Q71,0,2,10,0,0,0,0
Q54Q80,4,1,0,0,0,0,0
Q54Q92,86,57,149,63,91,13,12
Q54QB1,629,616,1008,568,501,159,88
Q54QE8,2,9,7,0,6,0,0
Q54QG0,20,15,14,5,15,1,0
Q54QP7,22,27,106,47,52,12,6
Q54QQ0,147,147,553,143,95,7,6
Q54QQ1,7,3,26,0,13,0,0
Q54QR2,8,0,0,0,0,0,0
Q54QX3,249,179,250,185,119,43,15
Q54QY3,69,28,165,38,77,4,0
Q54R82,50,88,181,76,61,16,4
Q54RC3,0,0,0,0,0,0,0
Q54RJ4,139,114,231,86,125,22,3
Q54RR5,127,106,222,120,138,23,11
Q54RS7,18,13,46,15,36,2,1
Q54RU1,387,269,1140,340,477,32,20
Q54RZ2,38,68,130,112,82,11,10
Q54S03,18,56,97,17,47,14,7
Q54S52,45,33,42,22,79,2,18
Q54S79,19,11,47,10,18,1,2
Q54S90,1004,681,1722,921,810,136,68
Q54SM3,274,192,520,252,610,42,44
Q54SN4,32,22,76,18,43,7,6
Q54SR7,93,36,51,30,57,19,0
Q54SR8,0,0,0,0,0,0,0
Q54ST2,89,125,143,160,149,48,1
Q54T05,18,13,28,13,26,0,6
Q54T76,48,7,57,0,24,0,0
Q54TA3,0,0,0,0,0,0,0
Q54TA5,0,0,4,0,0,0,0
Q54TC5,42,0,31,15,72,0,0
Q54TC9,372,273,754,224,481,53,22
Q54TM7,18,14,81,20,17,4,0
Q54U31,16,82,78,12,32,16,1
Q54UA9,20,11,25,35,36,7,5
Q54UB1,56,25,72,44,38,9,6
Q54UC9,27,65,147,26,61,4,4
Q54UF3,1,4,0,0,4,0,0
Q54UU1,22,15,15,23,12,16,3
Q54UW5,103,50,155,150,232,84,21
Q54V55,17,35,58,29,50,14,0
Q54V96,16,37,49,21,27,0,0
Q54VF4,38,23,43,15,30,2,13
Q54VI1,266,130,355,171,235,36,11
Q54VI3,248,84,433,79,105,13,31
Q54VN6,2157,1334,3415,2111,1841,457,175
Q54VQ7,52,15,46,27,54,14,0
Q54VS1,48,56,147,76,67,16,9
Q54VV7,44,16,82,71,60,11,4
Q54W24,134,45,178,115,153,25,28
Q54W83,22,9,26,23,29,2,0
Q54WA3,16,23,94,39,40,7,4
Q54WE5,9,1,0,5,8,0,0
Q54WH2,21,8,20,10,6,0,0
Q54WK1,5,31,47,20,32,7,0
Q54WR5,378,352,532,311,289,84,61
Q54WR8,5,5,28,0,20,1,0
Q54WR9,2658,2307,6762,2933,2122,421,249
